experiment,level,gamma_coefficient,gamma_exponent,gamma,n_steps,completed,path
data,residue,3,0,3.0,1909,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_MD_TFES/Benchmark/RW_bench/HOIP_MD_TFES_RW_bench_R3_k_sequence/train_HOIP_MD_TFES_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,3644,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_MD_TFES/Benchmark/RW_bench/HOIP_MD_TFES_RW_bench_R3_k_sequence/train_HOIP_MD_TFES_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1480,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_MD_TFES/Benchmark/RW_bench/HOIP_MD_TFES_RW_bench_R3_k_sequence/train_HOIP_MD_TFES_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,2043,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_MD_TFES/Benchmark/RW_bench/HOIP_MD_TFES_RW_bench_Sp_res_neighbours/train_HOIP_MD_TFES_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,3312,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_MD_TFES/Benchmark/RW_bench/HOIP_MD_TFES_RW_bench_Sp_res_neighbours/train_HOIP_MD_TFES_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,2754,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_MD_TFES/Benchmark/RW_bench/HOIP_MD_TFES_RW_bench_Sp_res_neighbours/train_HOIP_MD_TFES_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1820,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_MD_TFES/Benchmark/RW_bench/HOIP_MD_TFES_RW_bench_r_naive_random/train_HOIP_MD_TFES_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1066,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_MD_TFES/Benchmark/RW_bench/HOIP_MD_TFES_RW_bench_r_naive_random/train_HOIP_MD_TFES_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1219,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_MD_TFES/Benchmark/RW_bench/HOIP_MD_TFES_RW_bench_r_naive_random/train_HOIP_MD_TFES_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1531,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_MD_TFES/Benchmark/RW_bench/HOIP_MD_TFES_RW_bench_s_naive_sequential/train_HOIP_MD_TFES_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,994,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_MD_TFES/Benchmark/RW_bench/HOIP_MD_TFES_RW_bench_s_naive_sequential/train_HOIP_MD_TFES_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1580,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_MD_TFES/Benchmark/RW_bench/HOIP_MD_TFES_RW_bench_s_naive_sequential/train_HOIP_MD_TFES_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,952,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_clean/Benchmark/RW_bench/HOIP_af_clean_RW_bench_R3_k_sequence/train_HOIP_af_clean_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,580,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_clean/Benchmark/RW_bench/HOIP_af_clean_RW_bench_R3_k_sequence/train_HOIP_af_clean_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,642,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_clean/Benchmark/RW_bench/HOIP_af_clean_RW_bench_R3_k_sequence/train_HOIP_af_clean_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,699,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_clean/Benchmark/RW_bench/HOIP_af_clean_RW_bench_Sp_res_neighbours/train_HOIP_af_clean_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,794,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_clean/Benchmark/RW_bench/HOIP_af_clean_RW_bench_Sp_res_neighbours/train_HOIP_af_clean_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,719,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_clean/Benchmark/RW_bench/HOIP_af_clean_RW_bench_Sp_res_neighbours/train_HOIP_af_clean_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,396,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_clean/Benchmark/RW_bench/HOIP_af_clean_RW_bench_r_naive_random/train_HOIP_af_clean_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,376,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_clean/Benchmark/RW_bench/HOIP_af_clean_RW_bench_r_naive_random/train_HOIP_af_clean_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,401,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_clean/Benchmark/RW_bench/HOIP_af_clean_RW_bench_r_naive_random/train_HOIP_af_clean_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,908,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_clean/Benchmark/RW_bench/HOIP_af_clean_RW_bench_s_naive_sequential/train_HOIP_af_clean_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,906,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_clean/Benchmark/RW_bench/HOIP_af_clean_RW_bench_s_naive_sequential/train_HOIP_af_clean_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,760,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_clean/Benchmark/RW_bench/HOIP_af_clean_RW_bench_s_naive_sequential/train_HOIP_af_clean_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,8189,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_dirty/Benchmark/RW_bench/HOIP_af_dirty_RW_bench_R3_k_sequence/train_HOIP_af_dirty_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,15241,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_dirty/Benchmark/RW_bench/HOIP_af_dirty_RW_bench_R3_k_sequence/train_HOIP_af_dirty_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,22015,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_dirty/Benchmark/RW_bench/HOIP_af_dirty_RW_bench_R3_k_sequence/train_HOIP_af_dirty_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,24781,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_dirty/Benchmark/RW_bench/HOIP_af_dirty_RW_bench_Sp_res_neighbours/train_HOIP_af_dirty_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,9693,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_dirty/Benchmark/RW_bench/HOIP_af_dirty_RW_bench_Sp_res_neighbours/train_HOIP_af_dirty_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,19675,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_dirty/Benchmark/RW_bench/HOIP_af_dirty_RW_bench_Sp_res_neighbours/train_HOIP_af_dirty_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,9312,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_dirty/Benchmark/RW_bench/HOIP_af_dirty_RW_bench_r_naive_random/train_HOIP_af_dirty_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,5228,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_dirty/Benchmark/RW_bench/HOIP_af_dirty_RW_bench_r_naive_random/train_HOIP_af_dirty_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,13675,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_dirty/Benchmark/RW_bench/HOIP_af_dirty_RW_bench_r_naive_random/train_HOIP_af_dirty_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,8014,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_dirty/Benchmark/RW_bench/HOIP_af_dirty_RW_bench_s_naive_sequential/train_HOIP_af_dirty_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,8618,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_dirty/Benchmark/RW_bench/HOIP_af_dirty_RW_bench_s_naive_sequential/train_HOIP_af_dirty_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,7877,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/HOIP_af_dirty/Benchmark/RW_bench/HOIP_af_dirty_RW_bench_s_naive_sequential/train_HOIP_af_dirty_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1602,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_10Start/Benchmark/RW_bench/MBP_10Start_RW_bench_R3_k_sequence/train_MBP_10Start_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,3971,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_10Start/Benchmark/RW_bench/MBP_10Start_RW_bench_R3_k_sequence/train_MBP_10Start_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1619,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_10Start/Benchmark/RW_bench/MBP_10Start_RW_bench_R3_k_sequence/train_MBP_10Start_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1715,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_10Start/Benchmark/RW_bench/MBP_10Start_RW_bench_Sp_res_neighbours/train_MBP_10Start_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,2647,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_10Start/Benchmark/RW_bench/MBP_10Start_RW_bench_Sp_res_neighbours/train_MBP_10Start_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,694,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_10Start/Benchmark/RW_bench/MBP_10Start_RW_bench_Sp_res_neighbours/train_MBP_10Start_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,2623,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_10Start/Benchmark/RW_bench/MBP_10Start_RW_bench_r_naive_random/train_MBP_10Start_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1530,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_10Start/Benchmark/RW_bench/MBP_10Start_RW_bench_r_naive_random/train_MBP_10Start_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,808,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_10Start/Benchmark/RW_bench/MBP_10Start_RW_bench_r_naive_random/train_MBP_10Start_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,2126,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_10Start/Benchmark/RW_bench/MBP_10Start_RW_bench_s_naive_sequential/train_MBP_10Start_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,4405,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_10Start/Benchmark/RW_bench/MBP_10Start_RW_bench_s_naive_sequential/train_MBP_10Start_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1942,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_10Start/Benchmark/RW_bench/MBP_10Start_RW_bench_s_naive_sequential/train_MBP_10Start_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,4560,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_1Start/Benchmark/RW_bench/MBP_1Start_RW_bench_R3_k_sequence/train_MBP_1Start_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1780,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_1Start/Benchmark/RW_bench/MBP_1Start_RW_bench_R3_k_sequence/train_MBP_1Start_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1497,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_1Start/Benchmark/RW_bench/MBP_1Start_RW_bench_R3_k_sequence/train_MBP_1Start_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1675,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_1Start/Benchmark/RW_bench/MBP_1Start_RW_bench_Sp_res_neighbours/train_MBP_1Start_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,2377,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_1Start/Benchmark/RW_bench/MBP_1Start_RW_bench_Sp_res_neighbours/train_MBP_1Start_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1203,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_1Start/Benchmark/RW_bench/MBP_1Start_RW_bench_Sp_res_neighbours/train_MBP_1Start_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,625,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_1Start/Benchmark/RW_bench/MBP_1Start_RW_bench_r_naive_random/train_MBP_1Start_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1245,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_1Start/Benchmark/RW_bench/MBP_1Start_RW_bench_r_naive_random/train_MBP_1Start_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1146,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_1Start/Benchmark/RW_bench/MBP_1Start_RW_bench_r_naive_random/train_MBP_1Start_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,4100,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_1Start/Benchmark/RW_bench/MBP_1Start_RW_bench_s_naive_sequential/train_MBP_1Start_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1110,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_1Start/Benchmark/RW_bench/MBP_1Start_RW_bench_s_naive_sequential/train_MBP_1Start_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,4296,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_1Start/Benchmark/RW_bench/MBP_1Start_RW_bench_s_naive_sequential/train_MBP_1Start_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,2069,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_MD_TFES/Benchmark/RW_bench/MBP_MD_TFES_RW_bench_R3_k_sequence/train_MBP_MD_TFES_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,3191,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_MD_TFES/Benchmark/RW_bench/MBP_MD_TFES_RW_bench_R3_k_sequence/train_MBP_MD_TFES_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,3206,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_MD_TFES/Benchmark/RW_bench/MBP_MD_TFES_RW_bench_R3_k_sequence/train_MBP_MD_TFES_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,839,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_MD_TFES/Benchmark/RW_bench/MBP_MD_TFES_RW_bench_Sp_res_neighbours/train_MBP_MD_TFES_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,2510,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_MD_TFES/Benchmark/RW_bench/MBP_MD_TFES_RW_bench_Sp_res_neighbours/train_MBP_MD_TFES_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1896,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_MD_TFES/Benchmark/RW_bench/MBP_MD_TFES_RW_bench_Sp_res_neighbours/train_MBP_MD_TFES_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1366,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_MD_TFES/Benchmark/RW_bench/MBP_MD_TFES_RW_bench_r_naive_random/train_MBP_MD_TFES_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1802,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_MD_TFES/Benchmark/RW_bench/MBP_MD_TFES_RW_bench_r_naive_random/train_MBP_MD_TFES_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1532,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_MD_TFES/Benchmark/RW_bench/MBP_MD_TFES_RW_bench_r_naive_random/train_MBP_MD_TFES_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1506,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_MD_TFES/Benchmark/RW_bench/MBP_MD_TFES_RW_bench_s_naive_sequential/train_MBP_MD_TFES_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1684,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_MD_TFES/Benchmark/RW_bench/MBP_MD_TFES_RW_bench_s_naive_sequential/train_MBP_MD_TFES_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1446,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_MD_TFES/Benchmark/RW_bench/MBP_MD_TFES_RW_bench_s_naive_sequential/train_MBP_MD_TFES_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,446,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_clean/Benchmark/RW_bench/MBP_af_clean_RW_bench_R3_k_sequence/train_MBP_af_clean_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1124,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_clean/Benchmark/RW_bench/MBP_af_clean_RW_bench_R3_k_sequence/train_MBP_af_clean_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,685,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_clean/Benchmark/RW_bench/MBP_af_clean_RW_bench_R3_k_sequence/train_MBP_af_clean_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,572,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_clean/Benchmark/RW_bench/MBP_af_clean_RW_bench_Sp_res_neighbours/train_MBP_af_clean_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1057,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_clean/Benchmark/RW_bench/MBP_af_clean_RW_bench_Sp_res_neighbours/train_MBP_af_clean_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,464,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_clean/Benchmark/RW_bench/MBP_af_clean_RW_bench_Sp_res_neighbours/train_MBP_af_clean_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,687,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_clean/Benchmark/RW_bench/MBP_af_clean_RW_bench_r_naive_random/train_MBP_af_clean_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,597,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_clean/Benchmark/RW_bench/MBP_af_clean_RW_bench_r_naive_random/train_MBP_af_clean_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1275,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_clean/Benchmark/RW_bench/MBP_af_clean_RW_bench_r_naive_random/train_MBP_af_clean_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,550,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_clean/Benchmark/RW_bench/MBP_af_clean_RW_bench_s_naive_sequential/train_MBP_af_clean_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,837,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_clean/Benchmark/RW_bench/MBP_af_clean_RW_bench_s_naive_sequential/train_MBP_af_clean_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,832,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_clean/Benchmark/RW_bench/MBP_af_clean_RW_bench_s_naive_sequential/train_MBP_af_clean_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,186372,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_dirty/Benchmark/RW_bench/MBP_af_dirty_RW_bench_R3_k_sequence/train_MBP_af_dirty_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,15547,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_dirty/Benchmark/RW_bench/MBP_af_dirty_RW_bench_R3_k_sequence/train_MBP_af_dirty_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,8093,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_dirty/Benchmark/RW_bench/MBP_af_dirty_RW_bench_R3_k_sequence/train_MBP_af_dirty_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,17528,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_dirty/Benchmark/RW_bench/MBP_af_dirty_RW_bench_Sp_res_neighbours/train_MBP_af_dirty_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,79159,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_dirty/Benchmark/RW_bench/MBP_af_dirty_RW_bench_Sp_res_neighbours/train_MBP_af_dirty_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,34032,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_dirty/Benchmark/RW_bench/MBP_af_dirty_RW_bench_Sp_res_neighbours/train_MBP_af_dirty_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,22416,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_dirty/Benchmark/RW_bench/MBP_af_dirty_RW_bench_r_naive_random/train_MBP_af_dirty_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,32887,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_dirty/Benchmark/RW_bench/MBP_af_dirty_RW_bench_r_naive_random/train_MBP_af_dirty_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,34847,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_dirty/Benchmark/RW_bench/MBP_af_dirty_RW_bench_r_naive_random/train_MBP_af_dirty_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,39684,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_dirty/Benchmark/RW_bench/MBP_af_dirty_RW_bench_s_naive_sequential/train_MBP_af_dirty_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,47309,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_dirty/Benchmark/RW_bench/MBP_af_dirty_RW_bench_s_naive_sequential/train_MBP_af_dirty_2/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,41455,True,/home/alexi/Documents/ValDX/data/Benchmark_Ensembles/MBP_af_dirty/Benchmark/RW_bench/MBP_af_dirty_RW_bench_s_naive_sequential/train_MBP_af_dirty_3/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1,True,/home/alexi/Documents/ValDX/data/Find-BV-Params/BPTI_af_clean_cl0/Benchmark/BV_bench/BPTI_af_clean_cl_BV_fit_BV_bench_R3_k_sequence/train_BPTI_af_clean_cl_BV_fit_1/reweighting_gamma_3x10^0per_iteration_output.dat
data,residue,3,0,3.0,1,True,/home/alexi/Documents/ValDX/data/Find-BV-Params/BPTI_af_clean_cl0/Benchmark/BV_bench/BPTI_af_clean_cl_BV_fit_BV_bench_R3_k_sequence/train_BPTI_af_clean_cl_BV_fit_10/reweighting_gamma_3x10^0per_iteration_output.dat
